date,symbol,dividend,split
2004-07-30,SRF,0.5,0.0
2005-06-29,SRF,0.5,0.0
2006-07-07,SRF,0.6,0.0
2007-03-22,SRF,0.8,0.0
2007-06-29,SRF,0.4,0.0
2008-03-18,SRF,0.6,0.0
2008-06-27,SRF,0.4,0.0
2008-10-31,SRF,1.0,0.0
2009-03-31,SRF,1.0,0.0
2009-11-12,SRF,1.4,0.0
2010-04-08,SRF,1.4,0.0
2010-11-02,SRF,1.4,0.0
2011-03-04,SRF,1.4,0.0
2011-11-22,SRF,1.4,0.0
2012-02-23,SRF,1.4,0.0
2012-11-15,SRF,1.0,0.0
2013-02-25,SRF,1.0,0.0
2013-11-07,SRF,0.6,0.0
2014-02-14,SRF,1.4,0.0
2014-08-27,SRF,1.0,0.0
2015-02-13,SRF,1.0,0.0
2015-08-28,SRF,1.0,0.0
2016-02-15,SRF,1.0,0.0
2016-08-16,SRF,1.2,0.0
2017-02-17,SRF,1.2,0.0
2017-08-16,SRF,1.2,0.0
2018-02-15,SRF,1.2,0.0
2018-08-14,SRF,1.2,0.0
2019-02-11,SRF,1.2,0.0
2019-08-13,SRF,1.4,0.0
2020-02-10,SRF,1.4,0.0
2020-08-06,SRF,1.0,0.0
2021-01-29,SRF,3.8,0.0
2021-08-05,SRF,2.4,0.0
2021-10-13,SRF,0.0,5.0
2022-02-03,SRF,4.75,0.0
2022-07-28,SRF,3.6,0.0
2023-02-07,SRF,3.6,0.0
2023-08-01,SRF,3.6,0.0
2024-02-07,SRF,3.6,0.0
2024-07-31,SRF,3.6,0.0
2025-02-04,SRF,3.6,0.0
2025-07-29,SRF,4.0,0.0
2026-01-27,SRF,5.0,0.0
2026-07-28,SRF,5.0,0.0
2020-05-15,SBICARD,1.0,
2022-03-30,SBICARD,2.5,
2023-03-29,SBICARD,2.5,
2024-03-28,SBICARD,2.5,
2025-02-25,SBICARD,2.5,
2026-03-11,SBICARD,2.5,
2007-07-18,COLPAL,1.0,0.0
2008-07-08,COLPAL,3.5,0.0
2008-12-12,COLPAL,4.5,0.0
2009-04-08,COLPAL,3.0,0.0
2009-08-20,COLPAL,4.0,0.0
2009-12-10,COLPAL,3.5,0.0
2010-04-08,COLPAL,2.5,0.0
2010-08-17,COLPAL,5.0,0.0
2010-12-14,COLPAL,2.5,0.0
2011-03-30,COLPAL,3.5,0.0
2011-06-13,COLPAL,4.0,0.0
2011-12-20,COLPAL,4.5,0.0
2012-03-22,COLPAL,4.0,0.0
2012-10-01,COLPAL,6.5,0.0
2012-12-14,COLPAL,3.0,0.0
2013-04-04,COLPAL,4.5,0.0
2013-11-06,COLPAL,4.5,0.0
2013-12-09,COLPAL,4.5,0.0
2014-04-01,COLPAL,4.5,0.0
2014-09-29,COLPAL,4.0,0.0
2014-12-15,COLPAL,4.0,0.0
2015-04-08,COLPAL,4.0,0.0
2015-09-23,COLPAL,0.0,2.0
2015-11-05,COLPAL,4.0,0.0
2015-12-10,COLPAL,3.0,0.0
2016-04-06,COLPAL,3.0,0.0
2016-11-08,COLPAL,4.0,0.0
2016-12-15,COLPAL,3.0,0.0
2017-04-10,COLPAL,3.0,0.0
2017-10-25,COLPAL,4.0,0.0
2017-12-18,COLPAL,4.0,0.0
2018-03-20,COLPAL,5.0,0.0
2018-05-29,COLPAL,11.0,0.0
2018-11-05,COLPAL,8.0,0.0
2019-04-05,COLPAL,7.0,0.0
2019-06-04,COLPAL,8.0,0.0
2019-11-05,COLPAL,12.0,0.0
2020-06-01,COLPAL,16.0,0.0
2020-10-29,COLPAL,18.0,0.0
2021-03-30,COLPAL,20.0,0.0
2021-11-01,COLPAL,19.0,0.0
2022-05-05,COLPAL,21.0,0.0
2022-10-31,COLPAL,18.0,0.0
2023-05-19,COLPAL,21.0,0.0
2023-11-06,COLPAL,22.0,0.0
2024-05-22,COLPAL,36.0,0.0
2024-11-04,COLPAL,24.0,0.0
2025-05-28,COLPAL,27.0,0.0
2025-11-03,COLPAL,24.0,0.0
2026-06-01,COLPAL,24.0,0.0
2020-02-24,IRCTC,2.0,0.0
2020-10-19,IRCTC,0.5,0.0
2021-09-21,IRCTC,1.0,0.0
2021-10-28,IRCTC,0.0,5.0
2022-02-17,IRCTC,2.0,0.0
2022-08-18,IRCTC,1.5,0.0
2023-02-22,IRCTC,3.5,0.0
2023-08-18,IRCTC,2.0,0.0
2023-11-17,IRCTC,2.5,0.0
2024-08-23,IRCTC,4.0,0.0
2024-11-14,IRCTC,4.0,0.0
2025-02-20,IRCTC,3.0,0.0
2025-08-22,IRCTC,1.0,0.0
2025-11-21,IRCTC,5.0,0.0
2026-02-20,IRCTC,3.5,0.0
2019-07-26,ATGL,0.25,
2020-03-26,ATGL,0.25,
2021-06-24,ATGL,0.25,
2022-07-14,ATGL,0.25,
2023-07-07,ATGL,0.25,
2024-06-14,ATGL,0.25,
2025-06-13,ATGL,0.25,
2026-06-12,ATGL,0.25,
2002-09-18,INDUSINDBK,1.4,
2003-09-12,INDUSINDBK,1.4,
2004-07-29,INDUSINDBK,2.25,
2005-08-18,INDUSINDBK,1.8,
2007-08-31,INDUSINDBK,0.6,
2008-09-04,INDUSINDBK,0.6,
2009-06-22,INDUSINDBK,1.2,
2010-06-17,INDUSINDBK,1.8,
2011-06-30,INDUSINDBK,2.0,
2012-07-05,INDUSINDBK,2.2,
2013-06-17,INDUSINDBK,3.0,
2014-06-16,INDUSINDBK,3.5,
2015-08-07,INDUSINDBK,4.0,
2016-06-23,INDUSINDBK,4.5,
2017-07-18,INDUSINDBK,6.0,
2018-06-13,INDUSINDBK,7.5,
2018-07-18,INDUSINDBK,7.5,
2019-08-08,INDUSINDBK,7.5,
2021-08-17,INDUSINDBK,5.0,
2022-08-11,INDUSINDBK,8.5,
2023-06-02,INDUSINDBK,14.0,
2024-06-28,INDUSINDBK,16.5,
2026-06-25,INDUSINDBK,1.5,
2016-11-02,ICICIPRULI,1.75,
2017-07-07,ICICIPRULI,3.5,
2017-11-02,ICICIPRULI,3.4,
2018-06-18,ICICIPRULI,3.3,
2018-11-01,ICICIPRULI,1.6,
2019-07-09,ICICIPRULI,1.55,
2019-10-31,ICICIPRULI,0.8,
2021-06-16,ICICIPRULI,2.0,
2022-06-16,ICICIPRULI,0.55,
2023-07-13,ICICIPRULI,0.6,
2024-06-13,ICICIPRULI,0.6,
2025-06-12,ICICIPRULI,0.85,
2026-06-05,ICICIPRULI,1.65,
2003-07-16,HEROMOTOCO,18.0,
2004-01-22,HEROMOTOCO,10.0,
2004-07-29,HEROMOTOCO,10.0,
2005-07-20,HEROMOTOCO,20.0,
2006-08-14,HEROMOTOCO,20.0,
2007-07-10,HEROMOTOCO,17.0,
2008-09-09,HEROMOTOCO,19.0,
2009-08-28,HEROMOTOCO,20.0,
2010-04-13,HEROMOTOCO,80.0,
2010-08-30,HEROMOTOCO,30.0,
2011-04-20,HEROMOTOCO,70.0,
2011-08-25,HEROMOTOCO,35.0,
2012-08-07,HEROMOTOCO,45.0,
2013-09-03,HEROMOTOCO,60.0,
2014-07-03,HEROMOTOCO,65.0,
2014-08-08,HEROMOTOCO,30.0,
2015-06-01,HEROMOTOCO,30.0,
2016-03-21,HEROMOTOCO,40.0,
2016-09-15,HEROMOTOCO,32.0,
2017-03-16,HEROMOTOCO,55.0,
2017-06-30,HEROMOTOCO,30.0,
2018-02-15,HEROMOTOCO,55.0,
2018-07-11,HEROMOTOCO,40.0,
2019-02-11,HEROMOTOCO,55.0,
2019-07-16,HEROMOTOCO,32.0,
2020-02-17,HEROMOTOCO,65.0,
2020-07-30,HEROMOTOCO,25.0,
2021-02-15,HEROMOTOCO,70.0,
2021-07-22,HEROMOTOCO,35.0,
2022-02-21,HEROMOTOCO,60.0,
2022-07-27,HEROMOTOCO,35.0,
2023-02-17,HEROMOTOCO,65.0,
2023-07-27,HEROMOTOCO,35.0,
2024-02-21,HEROMOTOCO,100.0,
2024-08-01,HEROMOTOCO,40.0,
2025-02-12,HEROMOTOCO,100.0,
2025-07-24,HEROMOTOCO,65.0,
2026-02-11,HEROMOTOCO,110.0,
2026-07-24,HEROMOTOCO,75.0,
2002-11-14,DABUR,0.083333,0.0
2003-07-14,DABUR,0.15,0.0
2003-11-20,DABUR,0.1,0.0
2004-06-15,DABUR,0.233333,0.0
2004-11-02,DABUR,0.166667,0.0
2005-06-29,DABUR,0.25,0.0
2005-10-28,DABUR,0.25,0.0
2006-01-19,DABUR,0.0,2.0
2006-06-21,DABUR,0.333333,0.0
2006-11-03,DABUR,0.333333,0.0
2007-01-25,DABUR,0.0,1.5
2007-03-16,DABUR,0.375,0.0
2007-10-29,DABUR,0.375,0.0
2008-06-19,DABUR,0.375,0.0
2009-02-02,DABUR,0.375,0.0
2009-06-29,DABUR,0.5,0.0
2009-10-30,DABUR,0.375,0.0
2010-08-03,DABUR,0.625,0.0
2010-09-08,DABUR,0.0,2.0
2010-11-02,DABUR,0.5,0.0
2011-06-29,DABUR,0.65,0.0
2011-11-04,DABUR,0.55,0.0
2012-06-27,DABUR,0.75,0.0
2012-10-31,DABUR,0.65,0.0
2013-06-21,DABUR,0.85,0.0
2013-11-05,DABUR,0.75,0.0
2014-06-27,DABUR,1.0,0.0
2014-09-19,DABUR,1.25,0.0
2015-06-29,DABUR,0.75,0.0
2015-11-05,DABUR,1.25,0.0
2016-06-29,DABUR,1.0,0.0
2016-11-03,DABUR,1.25,0.0
2017-07-05,DABUR,1.0,0.0
2017-11-07,DABUR,1.25,0.0
2018-07-04,DABUR,6.25,0.0
2018-11-09,DABUR,1.25,0.0
2019-08-07,DABUR,1.5,0.0
2019-11-13,DABUR,1.4,0.0
2020-08-13,DABUR,1.6,0.0
2020-11-11,DABUR,1.75,0.0
2021-07-29,DABUR,3.0,0.0
2021-11-11,DABUR,2.5,0.0
2022-07-21,DABUR,2.7,0.0
2022-11-03,DABUR,2.5,0.0
2023-07-21,DABUR,2.7,0.0
2023-11-10,DABUR,2.75,0.0
2024-07-19,DABUR,2.75,0.0
2024-11-08,DABUR,2.75,0.0
2025-07-18,DABUR,5.25,0.0
2025-11-07,DABUR,2.75,0.0
2026-07-17,DABUR,5.5,0.0
2002-08-09,HAVELLS,0.03125,0.0
2003-07-16,HAVELLS,0.03125,0.0
2003-10-30,HAVELLS,0.01875,0.0
2003-12-30,HAVELLS,0.0,2.0
2004-07-09,HAVELLS,0.03125,0.0
2005-06-24,HAVELLS,0.0625,0.0
2005-08-04,HAVELLS,0.0,2.0
2006-06-05,HAVELLS,0.125,0.0
2006-07-20,HAVELLS,0.0,2.0
2007-06-20,HAVELLS,0.25,0.0
2008-06-26,HAVELLS,0.25,0.0
2009-08-12,HAVELLS,0.25,0.0
2010-02-09,HAVELLS,0.125,0.0
2010-09-06,HAVELLS,0.25,0.0
2010-10-08,HAVELLS,0.0,2.0
2011-07-22,HAVELLS,0.5,0.0
2012-07-04,HAVELLS,1.3,0.0
2013-06-20,HAVELLS,1.5,0.0
2014-03-19,HAVELLS,1.0,0.0
2014-06-26,HAVELLS,2.0,0.0
2014-08-26,HAVELLS,0.0,5.0
2015-06-29,HAVELLS,3.0,0.0
2016-02-10,HAVELLS,3.0,0.0
2016-06-29,HAVELLS,3.0,0.0
2017-06-21,HAVELLS,3.5,0.0
2018-07-04,HAVELLS,4.0,0.0
2019-07-18,HAVELLS,4.5,0.0
2020-03-16,HAVELLS,4.0,0.0
2021-01-28,HAVELLS,3.0,0.0
2021-06-17,HAVELLS,3.5,0.0
2021-10-27,HAVELLS,3.0,0.0
2022-06-14,HAVELLS,4.5,0.0
2023-01-25,HAVELLS,3.0,0.0
2023-06-02,HAVELLS,4.5,0.0
2024-02-01,HAVELLS,3.0,0.0
2024-05-31,HAVELLS,6.0,0.0
2025-01-22,HAVELLS,4.0,0.0
2025-05-23,HAVELLS,6.0,0.0
2026-01-23,HAVELLS,4.0,0.0
2026-05-22,HAVELLS,6.0,0.0
2017-10-26,ICICIGI,0.75,
2018-07-04,ICICIGI,2.5,
2018-10-29,ICICIGI,2.5,
2019-06-19,ICICIGI,3.5,
2019-10-31,ICICIGI,3.5,
2021-03-18,ICICIGI,4.0,
2021-08-02,ICICIGI,4.0,
2021-10-29,ICICIGI,4.0,
2022-07-28,ICICIGI,5.0,
2022-10-27,ICICIGI,4.5,
2023-06-12,ICICIGI,5.5,
2023-10-27,ICICIGI,5.0,
2024-06-07,ICICIGI,6.0,
2024-10-28,ICICIGI,5.5,
2025-06-06,ICICIGI,7.0,
2025-10-23,ICICIGI,6.5,
2026-05-29,ICICIGI,7.0,
2022-08-25,LICI,0.75,0.0
2023-07-21,LICI,1.5,0.0
2024-02-21,LICI,2.0,0.0
2024-07-19,LICI,3.0,0.0
2025-07-25,LICI,6.0,0.0
2026-05-29,LICI,0.0,2.0
2026-06-25,LICI,10.0,0.0
2010-06-29,JSWENERGY,0.75,
2011-06-16,JSWENERGY,1.0,
2012-06-14,JSWENERGY,0.5,
2013-07-12,JSWENERGY,2.0,
2014-07-11,JSWENERGY,2.0,
2015-07-10,JSWENERGY,2.0,
2016-07-11,JSWENERGY,2.0,
2017-06-30,JSWENERGY,0.5,
2019-08-02,JSWENERGY,1.0,
2020-08-04,JSWENERGY,1.0,
2021-07-27,JSWENERGY,2.0,
2022-05-30,JSWENERGY,2.0,
2023-06-02,JSWENERGY,2.0,
2024-05-31,JSWENERGY,2.0,
2025-06-06,JSWENERGY,2.0,
2026-06-05,JSWENERGY,2.0,
2007-07-18,NAUKRI,0.0375,0.0
2008-07-18,NAUKRI,0.0375,0.0
2009-07-15,NAUKRI,0.0375,0.0
2010-07-15,NAUKRI,0.0375,0.0
2010-09-27,NAUKRI,0.0,2.0
2011-07-13,NAUKRI,0.075,0.0
2012-06-22,NAUKRI,0.1,2.0
2013-07-15,NAUKRI,0.2,0.0
2013-10-30,NAUKRI,0.2,0.0
2014-07-15,NAUKRI,0.3,0.0
2014-10-30,NAUKRI,0.2,0.0
2015-07-17,NAUKRI,0.4,0.0
2015-11-19,NAUKRI,0.2,0.0
2016-03-18,NAUKRI,0.4,0.0
2016-07-15,NAUKRI,0.2,0.0
2016-11-04,NAUKRI,0.3,0.0
2017-03-03,NAUKRI,0.3,0.0
2017-07-13,NAUKRI,0.3,0.0
2017-11-08,NAUKRI,0.5,0.0
2018-02-09,NAUKRI,0.3,0.0
2018-07-16,NAUKRI,0.3,0.0
2018-11-09,NAUKRI,0.5,0.0
2019-02-07,NAUKRI,0.3,0.0
2019-08-05,NAUKRI,0.4,0.0
2019-11-21,NAUKRI,0.5,0.0
2020-02-18,NAUKRI,0.7,0.0
2021-06-21,NAUKRI,1.6,0.0
2022-01-17,NAUKRI,1.6,0.0
2022-08-18,NAUKRI,1.0,0.0
2022-11-18,NAUKRI,2.0,0.0
2023-07-28,NAUKRI,1.8,0.0
2023-11-17,NAUKRI,2.0,0.0
2024-07-29,NAUKRI,2.4,0.0
2024-11-19,NAUKRI,2.4,0.0
2025-05-07,NAUKRI,0.0,5.0
2025-07-25,NAUKRI,3.6,0.0
2025-11-21,NAUKRI,2.4,0.0
2026-02-20,NAUKRI,2.4,0.0
2026-07-24,NAUKRI,3.6,0.0
2002-07-11,SUNDARMFIN,1.5,0.0
2003-07-30,SUNDARMFIN,1.875,0.0
2004-05-06,SUNDARMFIN,1.75,0.0
2005-02-02,SUNDARMFIN,1.5,0.0
2005-07-13,SUNDARMFIN,0.375,0.0
2006-07-18,SUNDARMFIN,3.375,0.0
2007-03-20,SUNDARMFIN,2.125,0.0
2007-07-09,SUNDARMFIN,0.5,0.0
2008-05-02,SUNDARMFIN,2.5,0.0
2008-07-08,SUNDARMFIN,1.25,0.0
2008-08-22,SUNDARMFIN,0.0,2.0
2009-03-04,SUNDARMFIN,2.0,0.0
2009-07-10,SUNDARMFIN,1.25,0.0
2010-02-09,SUNDARMFIN,3.0,0.0
2010-06-30,SUNDARMFIN,2.0,0.0
2011-02-02,SUNDARMFIN,3.5,0.0
2011-06-29,SUNDARMFIN,3.5,0.0
2012-02-01,SUNDARMFIN,3.75,0.0
2012-06-28,SUNDARMFIN,4.0,0.0
2012-12-13,SUNDARMFIN,0.0,2.0
2013-02-14,SUNDARMFIN,4.5,0.0
2013-07-02,SUNDARMFIN,4.5,0.0
2014-07-07,SUNDARMFIN,10.0,0.0
2015-02-10,SUNDARMFIN,4.5,0.0
2015-07-07,SUNDARMFIN,6.0,0.0
2016-02-09,SUNDARMFIN,4.5,0.0
2016-03-17,SUNDARMFIN,5.5,0.0
2016-07-05,SUNDARMFIN,1.0,0.0
2017-03-01,SUNDARMFIN,5.0,0.0
2017-07-04,SUNDARMFIN,6.5,0.0
2018-05-10,SUNDARMFIN,5.0,0.0
2018-07-04,SUNDARMFIN,7.0,0.0
2019-02-11,SUNDARMFIN,5.0,0.0
2019-07-03,SUNDARMFIN,12.5,0.0
2020-02-18,SUNDARMFIN,10.0,0.0
2020-07-02,SUNDARMFIN,3.0,0.0
2021-02-02,SUNDARMFIN,12.0,0.0
2021-08-24,SUNDARMFIN,6.0,0.0
2022-02-17,SUNDARMFIN,10.0,0.0
2022-07-08,SUNDARMFIN,10.0,0.0
2023-02-17,SUNDARMFIN,12.0,0.0
2023-07-05,SUNDARMFIN,15.0,0.0
2024-02-16,SUNDARMFIN,14.0,0.0
2024-07-31,SUNDARMFIN,16.0,0.0
2025-02-07,SUNDARMFIN,14.0,0.0
2025-07-09,SUNDARMFIN,21.0,0.0
2026-02-06,SUNDARMFIN,16.0,0.0
2026-07-06,SUNDARMFIN,24.0,0.0
1997-08-29,IOC,0.111111,0.0
1998-08-03,IOC,0.138889,0.0
1999-06-29,IOC,0.361111,0.0
1999-09-27,IOC,0.0,2.0
2000-02-24,IOC,0.194444,0.0
2000-05-22,IOC,0.222222,0.0
2001-08-27,IOC,0.527778,0.0
2002-09-12,IOC,0.722222,0.0
2003-02-03,IOC,0.722222,0.0
2003-08-14,IOC,0.0,1.5
2003-09-18,IOC,1.333333,0.0
2004-01-01,IOC,0.416667,0.0
2004-08-23,IOC,1.333333,0.0
2004-12-29,IOC,0.375,0.0
2005-09-08,IOC,0.833333,0.0
2006-09-07,IOC,1.041667,0.0
2006-12-26,IOC,0.5,0.0
2007-09-10,IOC,1.083333,0.0
2008-09-09,IOC,0.458333,0.0
2009-09-02,IOC,0.625,0.0
2009-10-29,IOC,0.0,2.0
2010-09-08,IOC,2.166667,0.0
2011-09-15,IOC,1.583333,0.0
2012-09-05,IOC,0.833333,0.0
2013-08-22,IOC,1.033333,0.0
2014-08-14,IOC,1.45,0.0
2015-09-04,IOC,1.1,0.0
2016-02-23,IOC,0.916667,0.0
2016-09-02,IOC,1.416667,0.0
2016-10-18,IOC,0.0,2.0
2017-02-09,IOC,4.5,0.0
2017-03-24,IOC,1.5,0.0
2017-08-18,IOC,0.333333,0.0
2018-02-08,IOC,6.333333,0.0
2018-03-15,IOC,0.0,2.0
2018-08-20,IOC,1.333333,0.0
2018-12-21,IOC,4.5,0.0
2019-03-27,IOC,1.0,0.0
2019-08-21,IOC,0.666667,0.0
2020-03-23,IOC,2.833333,0.0
2021-02-09,IOC,5.0,0.0
2021-03-23,IOC,2.0,0.0
2021-08-05,IOC,1.0,0.0
2021-11-11,IOC,3.333333,0.0
2022-02-09,IOC,2.666667,0.0
2022-06-30,IOC,0.0,1.5
2022-08-11,IOC,2.4,0.0
2023-07-28,IOC,3.0,0.0
2023-11-10,IOC,5.0,0.0
2024-07-12,IOC,7.0,0.0
2025-08-08,IOC,3.0,0.0
2025-12-18,IOC,5.0,0.0
2026-03-12,IOC,2.0,0.0
2026-08-14,IOC,1.25,0.0
2018-04-03,SBILIFE,2.0,
2019-04-03,SBILIFE,2.0,
2021-04-05,SBILIFE,2.5,
2022-03-29,SBILIFE,2.0,
2023-03-16,SBILIFE,2.5,
2024-03-15,SBILIFE,2.7,
2025-03-07,SBILIFE,2.7,
2026-03-06,SBILIFE,2.7,
2017-12-15,HDFCLIFE,1.36,
2019-03-14,HDFCLIFE,1.63,
2021-06-30,HDFCLIFE,2.02,
2022-05-31,HDFCLIFE,1.7,
2023-06-16,HDFCLIFE,1.9,
2024-06-21,HDFCLIFE,2.0,
2025-06-20,HDFCLIFE,2.1,
2026-06-19,HDFCLIFE,2.1,
2003-07-10,BAJAJHLDNG,14.0,
2004-07-15,BAJAJHLDNG,25.0,
2005-06-29,BAJAJHLDNG,25.0,
2006-06-29,BAJAJHLDNG,40.0,
2007-06-28,BAJAJHLDNG,40.0,
2008-06-27,BAJAJHLDNG,20.0,
2009-07-02,BAJAJHLDNG,10.0,
2010-07-08,BAJAJHLDNG,30.0,
2011-06-29,BAJAJHLDNG,35.0,
2012-07-05,BAJAJHLDNG,25.0,
2013-07-04,BAJAJHLDNG,25.0,
2014-07-03,BAJAJHLDNG,30.0,
2015-07-09,BAJAJHLDNG,32.5,
2016-03-16,BAJAJHLDNG,25.0,
2016-07-14,BAJAJHLDNG,7.5,
2017-07-06,BAJAJHLDNG,32.5,
2018-07-05,BAJAJHLDNG,40.0,
2019-07-11,BAJAJHLDNG,32.5,
2020-03-03,BAJAJHLDNG,40.0,
2021-07-08,BAJAJHLDNG,40.0,
2021-09-28,BAJAJHLDNG,90.0,
2022-06-30,BAJAJHLDNG,25.0,
2022-09-22,BAJAJHLDNG,110.0,
2023-06-30,BAJAJHLDNG,13.0,
2023-09-28,BAJAJHLDNG,110.0,
2024-06-28,BAJAJHLDNG,21.0,
2024-09-25,BAJAJHLDNG,65.0,
2025-06-27,BAJAJHLDNG,28.0,
2025-09-22,BAJAJHLDNG,65.0,
2026-06-30,BAJAJHLDNG,130.0,
2005-04-20,NESTLEIND,0.475,0.0
2008-11-14,NESTLEIND,0.375,0.0
2010-04-23,NESTLEIND,1.075,0.0
2010-11-03,NESTLEIND,1.35,0.0
2011-04-21,NESTLEIND,1.075,0.0
2011-12-12,NESTLEIND,1.35,0.0
2012-03-21,NESTLEIND,0.625,0.0
2012-08-01,NESTLEIND,0.9,0.0
2012-12-12,NESTLEIND,0.9,0.0
2013-02-25,NESTLEIND,0.625,0.0
2013-07-31,NESTLEIND,0.9,0.0
2013-11-01,NESTLEIND,0.9,0.0
2014-05-15,NESTLEIND,1.25,0.0
2014-09-15,NESTLEIND,1.5,0.0
2014-12-08,NESTLEIND,0.4,0.0
2015-05-19,NESTLEIND,1.325,0.0
2015-12-11,NESTLEIND,0.8,0.0
2016-05-18,NESTLEIND,1.525,0.0
2016-08-05,NESTLEIND,0.6,0.0
2016-12-09,NESTLEIND,0.8,0.0
2017-05-19,NESTLEIND,1.9,0.0
2017-08-02,NESTLEIND,0.75,0.0
2017-12-11,NESTLEIND,1.65,0.0
2018-05-16,NESTLEIND,2.15,0.0
2018-08-10,NESTLEIND,1.0,0.0
2018-12-12,NESTLEIND,2.5,0.0
2019-04-30,NESTLEIND,1.25,0.0
2019-05-06,NESTLEIND,1.15,0.0
2019-08-09,NESTLEIND,10.15,0.0
2019-12-10,NESTLEIND,2.75,0.0
2020-06-11,NESTLEIND,3.05,0.0
2020-10-29,NESTLEIND,6.75,0.0
2021-04-29,NESTLEIND,4.5,0.0
2021-10-26,NESTLEIND,5.5,0.0
2022-04-21,NESTLEIND,4.5,0.0
2022-10-31,NESTLEIND,6.0,0.0
2023-04-21,NESTLEIND,5.1,0.0
2023-11-01,NESTLEIND,7.0,0.0
2024-01-05,NESTLEIND,0.0,10.0
2024-02-15,NESTLEIND,3.5,0.0
2024-07-16,NESTLEIND,5.625,0.0
2025-02-07,NESTLEIND,7.125,0.0
2025-07-04,NESTLEIND,5.0,0.0
2025-08-08,NESTLEIND,0.0,2.0
2026-02-06,NESTLEIND,7.0,0.0
2026-07-10,NESTLEIND,7.0,0.0
1999-07-20,TATACONSUM,1.086495,0.0
2000-04-11,TATACONSUM,0.9976,0.0
2001-08-17,TATACONSUM,0.888951,0.0
2002-05-28,TATACONSUM,0.691406,0.0
2003-08-14,TATACONSUM,0.691406,0.0
2004-08-17,TATACONSUM,0.839564,0.0
2005-07-21,TATACONSUM,0.987723,0.0
2006-07-21,TATACONSUM,1.185268,0.0
2007-07-23,TATACONSUM,1.481584,0.0
2008-08-01,TATACONSUM,3.45703,0.0
2009-08-13,TATACONSUM,1.728515,0.0
2010-06-30,TATACONSUM,0.0,10.0
2010-08-05,TATACONSUM,1.975446,0.0
2011-08-10,TATACONSUM,1.975446,0.0
2012-08-09,TATACONSUM,2.123604,0.0
2013-06-27,TATACONSUM,2.123604,0.0
2014-08-05,TATACONSUM,2.222377,0.0
2015-07-30,TATACONSUM,2.222377,0.0
2016-08-08,TATACONSUM,2.222377,0.0
2017-07-07,TATACONSUM,2.321149,0.0
2017-08-04,TATACONSUM,2.321149,0.0
2018-06-20,TATACONSUM,2.469307,0.0
2019-05-24,TATACONSUM,2.469307,0.0
2020-06-18,TATACONSUM,2.666852,0.0
2021-06-10,TATACONSUM,4.000278,0.0
2022-06-09,TATACONSUM,5.975724,0.0
2023-05-19,TATACONSUM,8.346259,0.0
2024-05-24,TATACONSUM,7.654853,0.0
2025-05-29,TATACONSUM,8.25,0.0
2026-05-25,TATACONSUM,10.0,0.0
2002-09-04,ADANIENT,1.454228,0.0
2003-09-04,ADANIENT,1.454228,0.0
2004-06-28,ADANIENT,1.93897,0.0
2005-08-05,ADANIENT,0.193897,0.0
2006-07-24,ADANIENT,0.218134,0.0
2007-03-22,ADANIENT,0.218134,0.0
2008-09-18,ADANIENT,0.290846,0.0
2009-08-20,ADANIENT,0.484743,0.0
2009-12-10,ADANIENT,0.0,2.0
2010-08-12,ADANIENT,0.969485,0.0
2011-08-03,ADANIENT,0.969485,0.0
2012-08-02,ADANIENT,0.969485,0.0
2013-07-30,ADANIENT,1.357279,0.0
2014-07-31,ADANIENT,1.357279,0.0
2015-07-31,ADANIENT,1.357279,0.0
2016-03-22,ADANIENT,0.387794,0.0
2017-07-31,ADANIENT,0.387794,0.0
2018-07-27,ADANIENT,0.387794,0.0
2019-07-29,ADANIENT,0.387794,0.0
2020-03-23,ADANIENT,0.969485,0.0
2021-07-01,ADANIENT,0.969485,0.0
2022-07-14,ADANIENT,0.969485,0.0
2023-07-07,ADANIENT,1.163382,0.0
2024-06-14,ADANIENT,1.260331,0.0
2025-06-13,ADANIENT,1.260331,0.0
2026-06-12,ADANIENT,1.3,0.0
2002-07-11,CHOLAFIN,1.0,0.0
2003-03-11,CHOLAFIN,1.0,0.0
2004-03-17,CHOLAFIN,1.0,0.0
2005-07-18,CHOLAFIN,1.0,0.0
2006-07-12,CHOLAFIN,1.0,0.0
2007-07-23,CHOLAFIN,0.8,0.0
2008-07-23,CHOLAFIN,0.8,0.0
2010-05-05,CHOLAFIN,0.2,0.0
2011-07-21,CHOLAFIN,0.3,0.0
2012-02-13,CHOLAFIN,0.3,0.0
2012-07-23,CHOLAFIN,0.2,0.0
2013-01-30,CHOLAFIN,0.5,0.0
2013-07-24,CHOLAFIN,0.2,0.0
2014-02-06,CHOLAFIN,0.5,0.0
2014-07-23,CHOLAFIN,0.2,0.0
2015-02-05,CHOLAFIN,0.5,0.0
2015-07-23,CHOLAFIN,0.2,0.0
2016-02-09,CHOLAFIN,0.5,0.0
2016-07-21,CHOLAFIN,0.4,0.0
2017-02-06,CHOLAFIN,0.7,0.0
2017-07-19,CHOLAFIN,0.4,0.0
2018-02-09,CHOLAFIN,0.9,0.0
2018-07-18,CHOLAFIN,0.4,0.0
2019-02-08,CHOLAFIN,0.9,0.0
2019-06-14,CHOLAFIN,0.0,5.0
2019-07-22,CHOLAFIN,0.4,0.0
2019-12-23,CHOLAFIN,1.0,0.0
2020-03-04,CHOLAFIN,0.7,0.0
2021-02-09,CHOLAFIN,1.3,0.0
2021-07-22,CHOLAFIN,0.7,0.0
